,ids,mols,X,y
770,,CC1=CCCC(C)(C)C1C=CC(=O)C=Cc1ccccc1F,,5.32
771,,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)NCCC(=O)N2CCN(C)CC2)c(OC(C)C)c1,,5.17
772,,CC(C)(O)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,,6.48
773,,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cccc(O)c2C1=O,,4.35
774,,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3COC(C)(CCC#N)c3n2)cc1,,7.39
775,,Cn1cc(C(c2ccc(F)cc2)c2cn(C)c3ccc(Br)cc23)c2cc(Br)ccc21,,4.41
776,,CCOC(=O)CC=C(C(=O)C=Cc1ccc(O)c(OC)c1)C(=O)C=Cc1ccc(O)c(OC)c1,,4.93
777,,N#Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4C5CCC4COC5)n3)cc2)cc1,,5.44
778,,COc1ccnc2c1C(=O)c1c(-c3ccccc3[N+](=O)[O-])ccnc1C2=O,,5.51
779,,O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,,4.98
780,,Cc1c(CN2CCN(C(=O)CO)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,,6.34
781,,CCn1cc(-c2nc3ccc([N+](=O)[O-])cc3[nH]2)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,,5.02
782,,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OC)c(OCCCN(C)C)cc34)ccc2s1,,5.52
783,,CCCCCC=CCC1(O)C=CC(=O)C1=CC=CCCCC(=O)OC,,5.41
784,,COC(=O)CC1C2(C)C3=C(C)C(c4cocc4)CC3OC2C(O)C2C(C)(C(=O)N3CCOCC3)C=CC(=O)C21C,,5.65
785,,CC(C)CCCC(C)C1CCC2C3CCC4(O)C(O)C(O)CCC4(C)C3CCC12C,,4.46
786,,COc1cc2c(cc1O)N=CC1CCCN1C2=O,,5.92
787,,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,,5.903333333330001
788,,COc1cc(C(=O)c2nc(-c3ccc(N(C)C)cc3)c[nH]2)cc(OC)c1OC,,6.93
789,,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],,4.25
790,,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,4.80333333333
791,,COc1ccc(CCN2C=CC=C3C2=Nc2ccccc2OS3(=O)=O)cc1,,6.32
792,,O=C1c2ccccc2C(=O)c2c1ccc1c2[nH]c(CN2CCSC2)n1,,4.92
793,,COc1ccc(OC)c(C(=O)C=Cc2ccc(C(=O)OC(C)C)cc2)c1,,5.17
794,,COc1ccc(C=CCOC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)cc1OC,,4.1
795,,COc1ccc(C(=O)C=Cc2nccc3c2[nH]c2ccccc23)cc1OC,,5.22
796,,O=C(CCCCCCN1C(=O)C(=NO)c2cc(F)ccc21)NO,,5.56
797,,OCC(O)COc1ccc(C2c3c4ccccc4ccc3Oc3ccc4ccccc4c32)cc1,,4.19
798,,Cc1ccc(C(=O)Nc2c3C(=O)c4ccccc4C(=O)c3ccc2NC(=O)CN2CCCC2)cc1,,4.76
799,,COc1cc2c(C(=O)N(c3ccc4nc(NC(C)=O)sc4c3)C(=O)C2)c(OC)c1,,4.95
800,,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OC1C(O)C(O)C(O)C(CO)C1O)OC,,5.4
801,,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3ccn(CCN4CCNCC4)c3n2)cc1,,5.63
802,,Cc1ccc(Nc2n[n+]([O-])c3ccccc3[n+]2[O-])cc1,,4.99
803,,COc1cc(C#CC=CC#Cc2ccccc2SC)cc(OC)c1OC,,4.76
804,,c1ccc2c(c1)nc(NCCN1CCOCC1)c1c2[nH]c2ccccc21,,5.55
805,,NCCNCCNc1nc2ccccc2c2c1c1ccccc1[nH]2,,5.1
806,,C=CCNC(=O)N(CC=C)C(=O)N(CC=C)C(=O)OC1CCC(C)=CC2OC(=O)C(C)=C2CCC(C)=CCCC1=C,,4.62
807,,CC(C)c1ccc(C(=O)C=Cc2ccc(C=CC(=O)NO)o2)cc1,,5.64
808,,COc1cc(C(=O)c2c[nH]c(-c3ccccc3)n2)cc(OC)c1OC,,6.54
809,,O=C1NC(=O)C(=Cc2ccc(Br)cc2)S1,,4.07
810,,O=S(=O)(c1ccccc1)c1nc2ccccc2nc1Nc1ccc(F)cc1,,4.85
811,,COc1cccc(-c2cnc(N)nc2-c2c[nH]c3c(Br)cccc23)c1,,4.54
812,,CCCOc1cc2nc(N3CCN(S(=O)(=O)c4ccc(-c5ccccc5)cc4)CC3)nc(N)c2cc1OCCC,,5.6
813,,CCCCc1nc2cc(C=CC(=O)NO)ccc2n1CCN(CC)CC,,6.47
814,,COc1cc(C(=O)C=Cc2ccc(Cl)cc2)cc(OC)c1OC,,4.62
815,,Nc1c(C(=O)N2CCCCC2)c(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1,,4.84
816,,O=C1C(Nc2ccc(C(F)(F)F)cc2)=C(Cl)C(=O)c2c1cn[nH]2,,4.86
817,,CC1=C2CC3OC3(C)C2C2OC(=O)C(Cn3ncc4ccc([N+](=O)[O-])cc43)C2CC1,,5.66
818,,COc1cc(C(=O)c2nc(-c3ccc(C(F)(F)F)cc3)c[nH]2)cc(OC)c1OC,,7.03
819,,Cc1ccc(C2CC=CC(=O)O2)c2ccccc12,,7.3
820,,CCCCCCCCCCCCCCCCCCNC(=O)C1CSC(c2cccc(O)c2)N1,,5.17
821,,Fc1ccc(C(c2cn(Cc3ccc(Cl)cc3)c3ccc(Br)cc23)c2cn(Cc3ccc(Cl)cc3)c3ccc(Br)cc23)cc1,,4.42
822,,CCCCCCCCCCNC(=O)c1cn2c3c(OCC2C)c(N2CCN(C)CC2)c(F)cc3c1=O,,5.52
823,,CC(C)n1ncnc1-c1nc2c(CCOc3ccccc3-2)s1,,5.59
824,,COc1ccc(C=C2CCCC(=Cc3ccc(OC)c(OC)c3OC)C2=O)c(OC)c1OC,,5.09
825,,CCC(Nc1cncc(-c2ccc(O)c(OC)c2)n1)c1ccccc1,,5.0
826,,COc1cc2c(cc1OCCCC(=O)Nc1cccc3c1C(=O)c1ccccc1C3=O)N=CC1CCCN1C2=O,,6.1
827,,CN1c2ccccc2C(N2CCN(Cc3cncn3Cc3ccc(C#N)cc3)CC2)c2ccccc2S1(=O)=O,,4.16
828,,Cc1cccc2c(Oc3ccc(C=CC(=O)C=Cc4ccc(Cl)cc4)cc3)ncnc12,,5.06
829,,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3COC(C)(CCO)c3n2)cc1,,7.8
830,,CC(C)C12OC1C1OC13C1(C)CCC4=C(COC4=O)C1CC1OC13C2(O)CNc1ccc2occc(=O)c2c1,,6.47
831,,CCc1c2Cn3c(cc4c(COC(=O)C4(O)CC)c3=O)-c2nc2ccc(O)cc12,,7.83
832,,COc1cc(C=CC(=O)C(C(C)=O)C(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,,4.63
833,,C=CCNC(=O)N(CC=C)C(=O)N(CC=C)C(=O)OC1CCC(C)(O)C2OC(CC1=C)C1C(=C)CCC(C(C)C)C12,,4.01
834,,O=C1c2cccnc2-c2nccc3c4cc(Br)ccc4nc1c23,,7.22
835,,COc1ccc(-c2nc(Nc3cccc(NC(=O)N4CCCC4)c3)nc3c2nc[nH]3)cc1,,6.24
836,,CCC(OC(C)=O)c1ccc(OC(C)=O)c(OC(C)=O)c1,,4.38
837,,COc1ccc(-c2nn(-c3ccccc3)cc2C=CC(=O)c2ccc(O)c3c2OC(C)(C)C3)cc1,,4.68
838,,CCN(CC)Cc1nc2ccc3C(=O)c4ccccc4C(=O)c3c2[nH]1,,4.99
839,,COc1cc(-c2nn(-c3cccc(NC(=O)Nc4ccc(Cl)c(Cl)c4)c3)cc2-c2ccncc2)ccc1Cl,,6.26
840,,CC1CCC2C(OC(=O)C23CC(c2ccc(Cl)cc2)N(c2ccccc2)O3)C2(C)C(=O)C=CC12O,,5.015
841,,COc1c(OC)c(OC)cc(CNCCCCNCc2cc(OC)c(OC)c(OC)c2)c1,,4.24
842,,COc1cc(C(=NC#N)c2csc(-c3ccccc3)n2)cc(OC)c1OC,,7.57
843,,O=C(Nc1ccccn1)Nc1cccc2c1C1CCCCN1C2=O,,6.66
844,,COc1cc(C=CC(=O)C(=Cc2ccc(O)c(OC)c2)C(=O)C=CC2=C(C)CCCC2(C)C)ccc1O,,5.38
845,,N#Cc1c2cccc(Cl)n2c(NC2CCCCC2)c1-c1ccccc1,,4.14
846,,COc1ccc(C=Nn2cnc3c(cn[nH]3)c2=O)c(OC)c1OC,,4.4
847,,O=C(Oc1c2OCOc2cc2c1C(=O)NC1C2=CC(OC(=O)c2ccccc2)C(O)C1O)c1ccccc1,,7.16
848,,Cc1ccc(F)c(C(=O)c2cn3cc(NC(=O)C(F)(F)F)nc3cc2)c1,,4.16
849,,CCOC(=O)COc1ccc(C=CC(=O)C=Cc2cccc(Cl)c2Cl)cc1,,5.15
850,,COc1ccc(C2(c3ccc(C#N)c(C(F)(F)F)c3)NC(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C2=O)cc1,,5.25
851,,CC(=O)OC1CC(OC(C)=O)C2(C)C3C(OCC13C)C(O)C1(C)C3=CCC(c4cocc4)C3(C)CCC12,,4.1
852,,O=S(=O)(Nc1cc(Sc2ncnc3c2[nH]cn3)c(O)c2ccccc12)c1cccc2cccnc12,,4.41
853,,CC1=C2C3OC(=O)C4(CC(c5cc(Cl)ccc5Cl)N(c5ccccc5)O4)C3CCC2(C)C=CC1=O,,6.16
854,,CCn1c2ccccc2c2cc(C(=O)c3cc(OC)c(OC)c(OC)c3)ccc21,,6.99
855,,COc1ccc(Sc2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-],,6.7
856,,O=C(CCN1CCCC1)Nc1ccc(-n2cc(-c3ccc4ccc(-c5cn(-c6ccc(NC(=O)CCN7CCCC7)cc6)nn5)cc4c3)nn2)cc1,,5.15
857,,COc1cc(CO)c(-c2c(CC(C)C(C)=O)cc3OCOc3c2OC)c(OC)c1OC,,5.05
858,,CCNC(=O)OCc1c2Cc3c(Cn2c(-c2ccc(Cl)cc2)c1COC(=O)NCC)n(C)c1ccccc31,,5.31
859,,COc1cc2c(cc1Nc1ncnc3c(OC)c(OC)c(OC)cc13)c1ccccc1o2,,5.01
860,,CCCC(Nc1cc(-c2ccc(NC(=O)NCC)c(OC)c2)ncn1)c1cccnc1,,7.0
861,,CCCC(=O)OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,,4.02
862,,Oc1ccc2cc1Oc1ccc(cc1)CCc1cccc(O)c1Oc1cccc(c1)CCc1ccc(O)c(c1)Oc1ccc(cc1)CCc1cccc(O)c1Oc1cccc(c1)CC2,,4.57
863,,COC1CC2C3CCC(C(C)CCCC(C)C)C3(C)CCC2C2(C)CCC(O)CC12O,,4.76
864,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,,5.19
865,,CC(C=CC1CC2(CO2)CC(C)(C)O1)=CCC1CCC(NC(=O)C=CC(C)OC(=O)C2CCN(C)CC2)CC1,,5.0
866,,COc1cc2c(C(=O)N(c3ccc4nc(NC(=O)C5CC5)sc4c3)C(=O)C2)c(OC)c1,,5.11
867,,O=C1C=CCC(C=Cc2ccccc2)O1,,5.4
868,,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(OC(=O)CCC(=O)OC3CC4(C)C(O)CCC4C4CCc5cc(O)ccc5C34)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,,7.4
869,,O=C1C(=O)N(Cc2ccc(Br)cc2)c2c(Br)cc(Br)cc12,,5.46
870,,CCc1ccc(C=C2SC(=O)NC2=O)cc1,,4.19
871,,CCn1c2c(Cc3c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c(C)n3C2)c2ccccc21,,5.48
872,,COc1cc(C(=O)OC2CCCC(OC(=O)c3ccc(O)c(OC)c3)C2)ccc1O,,4.47
873,,COc1cc(-c2n[nH]c(-c3ccc(F)cc3)c2)cc(OC)c1OC,,5.05
874,,Cc1ccc(C(=O)C=Cc2ccc(C=CC(=O)NO)o2)cc1,,4.8
875,,CC(C)Oc1ccc(N2CCN(Cc3ccccc3[N+](=O)[O-])CC2)cc1NC(=O)c1cnccn1,,4.2
876,,CC1CCC2C(OC(=O)C23CC(c2c(F)c(F)c(F)c(F)c2F)N(c2ccccc2)O3)C2(C)C(=O)C=CC12O,,5.275
877,,COc1ccc2[nH]c3c(c(C)n[nH]c3=O)c2c1,,5.16
878,,CCNCCCNCC=CCNCCCNCC,,6.6
879,,CC1CCC2C(OC(=O)C23CN3c2cccc([N+](=O)[O-])c2)C2(C)C(=O)C=CC12O,,5.0
880,,Cc1ccc(Nc2cc(C)nc(SCc3nc4ccccc4[nH]3)n2)cc1,,4.25
881,,COc1ccc(Nc2nc3ccccc3nc2S(=O)(=O)c2ccc(F)cc2)cc1,,5.36
882,,CNC(=O)OCc1c(C)n2-c3ccccc3Cc2c1COC(=O)NC,,4.57
883,,COc1ccc(S(=O)(=O)c2nc3ccccc3nc2N2CCC(O)CC2)cc1,,5.01
884,,C=C(C)C(O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,,4.76
885,,COc1cc2c(cc1OCCCOc1ccc(OCCCOc3cc4c(cc3OC)C(=O)N3CCCC3C=N4)c3c1C(=O)c1ccccc1C3=O)N=CC1CCCN1C2=O,,6.22
886,,CS(=O)(=O)c1ccc(C2=C(c3ccccc3Cl)C(=O)OC2=Cc2ccccc2)cc1,,5.26
887,,CCCCCCCCCCCCCCCCCCNC(=O)CN1C(=O)C[S+]([O-])C1c1ccccc1,,5.19
888,,CCOC(=O)N1CCN([N+]([O-])=NOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1C,,5.36
889,,COc1ccc(S(=O)(=O)N2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)CC2)cc1,,4.41
890,,CC(C)NC(=O)OCc1c2Cc3ccccc3Cn2c(-c2ccc(Cl)cc2)c1COC(=O)NC(C)C,,5.0
891,,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c31,,5.33
892,,O=C(O)COc1c2OCOc2cc2c1C(=O)NC1C2=CC(O)C(O)C1O,,5.4
893,,N#CN=C(NCCCCCCS(=O)(=O)N(CCF)OCC1CCCCC1)Nc1ccncc1,,9.46
894,,CCOC(=O)C1(C)CCCC2(C)C1CCC13CC(C)(CCC21)C(O)C3CN,,4.82
895,,CC(C)CCCC(C)C1CCC2C3C(=O)C4OC45CC(O)CCC5(C)C3CCC12C,,4.86
896,,CCCCCCCCCCCCCCCCCCNC(=O)C(N)CO,,5.28
897,,C=CC1CN2CCC1CC2C(NC(=S)NCC1(C)CCCC2(C)c3ccc(C(C)C)cc3CCC12)c1ccnc2ccc(OC)cc12,,5.53
898,,CCCCCCCCCCCCCC(=O)OCOC(=O)c1cn2c3c(OCC2C)c(N2CCN(C)CC2)c(F)cc3c1=O,,4.15
899,,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)ccs1,,6.43
900,,Cc1ccc2[nH]c(-c3ccc[nH]3)c(C3CC(=O)NC3=O)c2c1,,4.96
901,,COc1cc(-c2nn(-c3cccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c3)cc2-c2ccncc2)ccc1Cl,,6.43
902,,CCn1c2ccccc2c2cc(S(=O)(=O)Nc3cc(OC)c(OC)c(OC)c3)ccc21,,6.7
903,,CC1(C)CC(n2cc(C3CCCCC3)nn2)C2=C(O1)C(=O)c1ccccc1C2=O,,4.95
904,,O=C(c1c[nH]c2ccccc12)c1nccc2c1[nH]c1ccc(O)cc12,,4.79
905,,COc1ccc2c(c1)c(C=C1Oc3cc(O)cc(O)c3C1=O)c(C)n2CCCN1CCN(CCO)CC1,,5.0
906,,CC(=O)Nc1cccc(Nc2nc3c(C#N)cnn3c(Nc3cccc(OC(F)F)c3)n2)c1,,5.77
907,,N#Cc1ccc(Cn2cncc2CN2CCN(C(=O)c3ccc(Cl)cc3Cl)CCC2c2ccccc2)cc1,,4.42
908,,CCOC(=O)Cc1cc(Br)c(OCCCc2ccc(OC)cc2)c(Br)c1,,4.32
909,,CCCCCCCCCCCCCCCCCCNC(=O)C1CSC(c2ccc(Br)cc2)N1,,4.76
910,,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(OC(=O)NCCNC(=O)C(CCCCN)NC(=O)C(Cc3ccccc3)NC(=O)C(C)N)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,,7.11
911,,CCCCCCCCCCCCCCCCNC(=O)C1CSC(c2ccc(NC(N)=O)cc2)N1,,5.6
912,,Cc1ccc(Cn2cc(CSC(=S)N3CCN(C(=O)OC(C)(C)C)CC3)nn2)cc1,,4.76
913,,CCNC(=O)OCc1c(-c2ccc(F)c(F)c2)n2c(c1COC(=O)NCC)sc1ccccc12,,4.72
914,,COc1cccc2c1Cc1c(Nc3ccccc3)[nH]nc-21,,4.895
915,,CC1COc2c3c(cc(F)c2N2CCN(C)CC2)c(=O)c(-c2nc4ccc([N+](=O)[O-])cc4s2)cn31,,5.0
916,,CCCCc1cc2ccccc2nc1-c1cc(-c2ccc(C(F)(F)F)cc2)no1,,4.97
917,,CC12CCC(O)C(O)C1=CCC1C2CCC2(C)C1CCC2(O)Cc1ccccn1,,4.67
918,,CC1=C(C=CC(=O)C=Cc2ccc(C#N)cc2)C(C)(C)CCC1,,4.92
919,,CCc1c(C)c(=O)c(C)c(C(C)C=C(C)C(OC(C)=O)C(C)C(OC(=O)CC(C)C)C(C)c2c(C)c(=O)c(C)c(C(C)C(O)CC)o2)o1,,5.52
920,,COc1ccc(Cn2cc(C=NNC(=O)c3cn(C)c4ccccc34)c3ccc(F)cc32)cc1,,4.89
921,,C=C1C(=O)OC2C1CCC(C)C1(O)C(n3cc(COc4ccccc4C)nn3)CC(=O)C21C,,5.0
922,,CCCCCC=CCC1(O)C=C(I)C(=O)C1=CC=CCCCC(=O)OC,,5.41
923,,COc1cccc(C=C2CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C2=C(C#N)C(N)=O)c1,,4.86
924,,C=CC(C)(C=Cc1ccc(OC(C)=O)cc1)CCC=C(C)C,,4.64
925,,O=C1C(=O)N(Cc2ccc(I)cc2)c2c(Br)cc(Br)cc12,,4.96
926,,O=C1C(Nc2cccc(F)c2)=C(Cl)C(=O)c2c1cn[nH]2,,5.2
927,,Cc1n[nH]c(=O)c2c1c1cc(F)ccc1n2Cc1cccc(C#N)c1,,5.4
928,,COc1cc(C(=O)C=Cc2cn(C)c3ccccc23)cc(OC)c1OC,,6.82
929,,COc1ccc(COC2C=CC3CC=CCC(c4ccc(F)cc4)OC(=O)CC2O3)cc1,,5.65
930,,CCCCCCCCn1cc(CN(CC)CC)c2cc(-c3ccc(C#N)cc3)ccc21,,5.21
931,,COc1cc(C(=O)c2c[nH]c(-c3ccc(Cl)cc3)n2)cc(OC)c1O,,6.52
932,,CCNC(=O)Nc1ccc(-c2nc3c(CCN(C(=O)c4ccccc4)C3)c(N3CCOCC3)n2)cc1,,6.47
933,,CCCc1cc(OCOCCOC)c(C23CC4CC(CC(C4)C2)C3)cc1C(=O)C=Cc1ccc(C(=O)O)cc1,,5.88
934,,CN(C)CCN1C(=O)c2c3c(ccc(-c4ccccc4)c3ccc2)C1=O,,4.78
935,,Cc1cn(-c2ccc(C(N)=O)c(NC3CCC(O)CC3)c2)c2c1C(=O)CC(C)(C)C2,,7.85
936,,O=C(CCNCCO)Nc1ccc2c(c1)C(=O)c1cc(NC(=O)CCNCCO)ccc1-2,,4.72
937,,COc1ccc(C=CC(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC,,5.11
938,,O=C1OCC=C1CSC(=S)N1CCOCC1,,4.31
939,,CC(C)=CCC(O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,,6.07
940,,O=c1c(C2N=C(c3ccccc3)SS2)coc2ccc(Cl)cc12,,4.28
941,,CCCCOC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,,4.01
942,,CCOP(=O)(OCC)C(NC(=S)NC(Cc1ccccc1)C(=O)NCc1ccccc1F)c1ccccc1,,5.17
943,,COc1cc(OC)c(C(=O)C=Cc2ccccc2Cl)c(O)c1CN(C)C,,6.4
944,,CC(=O)OC1C(O)C(O)C(C)(C)C2CCC3C4(C)CCC(C(C)CCC=C(C)C)C4(C)CCC34CC124,,4.87
945,,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,,6.22
946,,O=C1C(=Cc2ccccn2)CSCC1=Cc1ccccn1,,6.28
947,,COc1ccc(Nc2nc(Nc3n[nH]c(C)c3)cc(N3CCN(C)CC3)n2)cc1,,5.7
948,,COc1ccc(Cn2cc(C=NNC(=O)c3c[nH]c4ccccc34)c3ccccc32)cc1,,4.84
949,,CCNCCn1c(CC(C)CC(C)(C)C)nc2cc(C=CC(=O)NO)ccc21,,7.0
950,,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3nnn(C4CC4)c3n2)cc1)Nc1cccs1,,6.83
951,,COC(=O)C12CCC(C)C(C)C1C1=CCC3C4(C)CC(=Cn5ccnc5C)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,,5.46
952,,COc1cc(O)c2C(=O)C(O)C(c3ccc4OC(CO)C(c5ccc(OC)c(OC)c5)Oc4c3)Oc2c1,,5.09
953,,Oc1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1,,6.85
954,,CC(C)C12OC1C1OC13C1(C)CCC4=C(COC4=O)C1CC1OC13C2(O)CNc1ccc2c(c1)cnn2CCN1CCOCC1,,7.44
955,,Cc1c(F)ccc2c1NC(=O)C2(c1ccc(O)cc1)C1CCCCCC1,,7.52
956,,O=c1c2c(ncn1NCc1ccccc1)n(Cc1ccccc1)nc2,,4.51
957,,N#Cc1ccc(Cn2cncc2CN2CCCN(C(=O)c3ccc4ccccc4c3)CC2)cc1,,4.33
958,,COc1cc2nc(N3CCN(C(=O)c4ccc([N+](=O)[O-])cc4)CC3)nc(N)c2cc1OC,,4.13
959,,COc1cc(C2c3cc4c(cc3C(n3cc(CNc5ccccc5C)nn3)C3COC(=O)C23)OCO4)cc(OC)c1O,,5.82
960,,CC(=O)NC1CC2C3CCC(C(C)CCCC(C)C)C3(C)CCC2C2(C)CCC(O)CC12O,,4.72
961,,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,,5.7
962,,Cc1c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c2Cc3c(Cn12)n(Cc1ccccc1)c1ccccc31,,5.38
963,,CC1(C)CNC(=O)c2c(C1)n1CCc3cc(Br)ccc3-c1c2,,4.47
964,,COc1cc(-c2noc(NC(C)=O)c2-c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,,4.83
965,,CCCCc1ccc(O)c(-c2cc(CCCC)cc(I)c2O)c1,,4.22
966,,CC(C=CC1CC2(CO2)CC(C)(C)O1)=CCC1OCC(NC(=O)C=CC(C)OC(=O)N(C)C(C)C)CO1,,5.47
967,,Fc1cc(-c2ccnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)n2)cc(N2CCOCC2)c1,,5.34
968,,CCCCCCCCCCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,,4.62
969,,CC1(C)CCCC2(C)C1CCC1(C)C3=CC(=O)C(=O)c4c3c(c[nH]4)CC12O,,6.22
970,,Cn1cc(NC(=O)CC[S+](C)C)cc1-c1nc2cc(C(=O)Nc3ccc(N(CCCl)CCCl)cc3)ccc2[nH]1,,6.15
971,,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OC)c(OCCCN5CCOCC5)cc34)ccc2s1,,4.74
972,,O=C(C=Cc1ccccc1C(F)(F)F)c1ccccc1O,,4.48
973,,CC(C)c1nc2cc3c(Nc4ccccc4)ncnc3cc2n1C1CCCCC1,,4.61
974,,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4OC4OC(CO)C(O)C(O)C4O)CC(C(=O)NC(C)C(=O)NC(CO)C(=O)N2C)N(C)C3=O)cc1,,4.84
975,,CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(N)=O)cc4)cc3)nc21,,7.19
976,,CCCCCCCCCCCCCCCC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,,4.52
977,,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1F,,4.33
978,,CN(C)CCNCCn1ccc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3)nc21,,5.94
979,,C#CCc1cc(OCOCCOC)c(C23CC4CC(CC(C4)C2)C3)cc1C(=O)C=Cc1ccc(C(=O)O)cc1,,6.12
980,,O=C(c1cc(O)c(O)c(O)c1)c1c[nH]c(-c2ccc(Cl)cc2)n1,,5.0
981,,CC(=O)c1cccc(NC2C(N)C(NC(=O)N(C)C)(C(C)O)C(C)(O)C2(O)COC(=O)c2c(C)cccc2O)c1,,6.62
982,,CCC(OC(C)=O)c1ccc(O)c(OC(C)=O)c1,,4.32
983,,COc1cc(C=CCO)ccc1OCC=C(C)CCC=C(C)C,,4.68
984,,COc1ccc(S(=O)(=O)Nc2cc(Sc3ncnc4c3[nH]cn4)c(O)c3ccccc23)cc1OC,,4.26
985,,CCC(C)n1ccnc1C=CC(=O)C=Cc1nccn1C(C)CC,,7.2
986,,Cc1ccc(S(=O)(=O)c2nc3ccccc3nc2N2CCOCC2)cc1,,5.03
987,,COC(=O)CN(C)Cc1c(OC)cc(OC)c(C(=O)C=Cc2ccccc2Cl)c1O,,5.14
988,,COC1=C2c3c4c(c(O)cc(OC)c4c4c(OC)cc(O)c5C(=O)C6(OC)OC(C)CC6(c3c54)C2C(C)=O)C1=O,,5.23
989,,O=C1c2ccccc2C(=O)c2c1ccc1c2[nH]c(CN2CCN(c3ncccn3)CC2)n1,,4.55
990,,Cc1n[nH]c2nc3nc(-c4cccs4)cc(-c4ccccc4)c3c(=O)n12,,4.08
991,,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN(C)C)c(OC)cc34)ccc2s1,,4.79
992,,COc1ccc(C=C2CCCC3(C2=O)C(c2ccc(OC)cc2)CN(C)C32C(=O)N(CN3CCN(C)CC3)c3ccccc32)cc1,,4.74
993,,CC(C=CC1=C(C)C(n2ccnc2)CCC1(C)C)=CC=CC(C)=CC(=O)O,,5.11
994,,CCn1cc(-c2nc3ccc(Cl)cc3[nH]2)c(=O)c2cc(F)c(N3CCNCC3)cc21,,5.32
995,,CC1(C)Cc2c(O)ccc(C(=O)C=Cc3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3)c2O1,,4.75
