,ids,mols,X,y
222,,CC(=O)SCCOP(=O)(OCCSC(C)=O)OCC1CCC(n2cnc3c(N)ncnc32)O1,,4.89
223,,CCCCCCCCCCCC1C(=O)C(=O)CC(=O)C1=O,,5.52
224,,O=c1[nH]c(=O)n(C2C=CC(CO)O2)cc1F,,4.94
225,,COc1cc2c(cc1-c1cnco1)c(=O)cc(-c1cccc(N3CCN(C)CC3)c1)[nH]2,,5.77
226,,O=c1cc2oc3ccc4ccccc4c3nc-2c2cccnc12,,9.0
227,,Cn1nnnc1SCC(NS(C)(=O)=O)C(=O)NC(Cc1ccccc1)C(O)Cc1ccccc1C(=O)NC(C)(C)C,,5.18
228,,COc1cccc(-c2cc(NC(=O)NNc3ccc(N(CCCl)CCCl)cc3)c3cc(N4CCCC4)ccc3n2)c1,,6.26
229,,Cc1c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)sc(N)n1,,6.33
230,,COc1ccc2CCC(=O)C(=Cc3ccc(OC)c(OC)c3)c2c1,,6.57
231,,C=C(Br)C(=O)Nc1cccc(C=CC(=O)C=Cc2cccc(NC(=O)C(=C)Br)c2)c1,,5.6
232,,CCOC(=O)c1cc([N+](=O)[O-])cnc1SNC(=O)Nc1ncccn1,,5.82
233,,C=C(C)C1CCC2(C(=O)NCCCCCCCNC(=O)CC(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,7.3
234,,O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1ccc2ncnc(Nc3ccc(Cl)c(C(F)(F)F)c3)c2c1,,5.29
235,,Nc1ncnc2c1c(-c1cccs1)cn2C1OC(CO)C(O)C1O,,5.37
236,,CCNC(=O)OCc1c2Cc3c(Cn2c(-c2ccccc2)c1COC(=O)NCC)n(C)c1ccccc31,,6.64
237,,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,4.13
238,,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)c4ccccc34)cnc2n1,,8.92
239,,CC1=C(CCCCc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(O)NC(N)=N1,,5.63
240,,CC(C)(C)NC(=O)c1ccccc1CC(O)C(Cc1ccccc1)NC(=O)C(CSc1cccc2ccccc12)NS(C)(=O)=O,,6.53
241,,C=C(C)C1CCC2(C(=O)NCCCCCCCC(=O)NCC(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,6.82
242,,Nc1nc2c(ncn2CC(CF)OCP(=O)(O)O)c(=O)[nH]1,,5.16
243,,CCc1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1,,8.0
244,,CC(C)(C)c1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1,,6.7
245,,CN(C)CCCOc1ccc(-c2cncc(-c3cc4cc(O)ccc4n3CCN(C)C)c2)cc1,,4.23
246,,Cc1c(CNc2cc(Cl)c(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,,6.7
247,,CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1,,5.98
248,,Nc1ncnc2c1ncn2C1OC(CSCCO)C(O)C1O,,4.0
249,,Nc1ccc(C=Cc2ccc3ccc(C(=O)O)c(O)c3n2)cc1,,4.3
250,,CCCCCCCCOC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)Cl,,4.43
251,,COC(CCCc1c(N)nc(N)[nH]c1=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,,5.975
252,,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(C(=O)Nc5cn(C)c(C(=O)Nc6cn(C)c(C(=O)Nc7cn(C)c(C(=O)NCCC(=N)N)c7)c6)c5)cc4)cn3C)cn2C)cc1C(=O)NCCC(=N)N,,5.33
253,,COc1ccc(-c2c(-c3cc(OC)c(OC)c(OC)c3)c(=O)c2=O)cc1,,7.8
254,,CN(C)CCNC(=O)c1cccc2c(NCCCCCCNc3c4cccc(C(=O)NCCN(C)C)c4nc4ccccc34)c3ccccc3nc12,,4.06
255,,CCCCCCCCCCNC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(Cc5ccc(Oc6cc3cc(c6O)Oc3ccc(cc3Cl)C2O)c(Cl)c5)NC(=O)C(N)c2ccc(O)c(c2)Oc2cc(O)cc4c2)c2cc(c(O)cc2)-c2c(O)cc(O)cc21,,4.68
256,,CCOC(=O)C1=CC2C(=O)c3cccnc3C(=O)C2C(c2ccccc2)=N1,,6.16
257,,Nc1nc(Br)nc2c1ncn2C1CC(O)C(CO)O1,,7.7
258,,Cc1ccccc1C=C1CCc2ccccc2C1=O,,4.37
259,,O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,,5.35666666667
260,,Clc1cccc(C=Nc2nsc3ccccc23)c1,,5.7
261,,CCCCCCCCCCCC(=O)c1cc(O)c2ccccc2c1O,,5.22
262,,Oc1ccc2[nH]c(-c3cncc(-c4cc5cc(O)ccc5[nH]4)c3)cc2c1,,5.1
263,,CN(C)CCCn1c(-c2cncc(-c3ccc(OCCN(C)C)cc3)c2)cc2cc(O)ccc21,,4.68
264,,CCCCCCCCCCCCCCCC[N+](C)(CCCC)CCCC,,6.04
265,,COc1cc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4cc(OC)c(OC)c(OC)c4)c3)ccn2)cc(OC)c1OC,,5.7
266,,COc1c(C)c2c(C(=O)OC2)c(O)c1CC=C(C)CCC(=O)NCCCCCCNc1c2c([N+](=O)[O-])cccc2nc2ccccc12,,6.28
267,,O=C1C2=C(C(=O)c3ncccc13)C1(CS2)NC(=O)N(c2ccccc2)C1=O,,8.0
268,,CC(C)Cc1ccc(C(C)C(=O)NNC(=O)NC(c2ccccc2)c2ccccc2)cc1,,4.64
269,,CN(C)c1ncnc2c1c(-c1ccco1)cn2C1OC(CO)C(O)C1O,,5.54
270,,CN(C)CCCn1c(-c2cc(-c3cc4cc(O)ccc4n3CCCN(C)C)cnc2)cc2cc(O)ccc21,,4.96
271,,CC(C)=CCC(OC(=O)C=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,,5.72
272,,C#CCN(Cc1ccc2nc(C)[nH]c(=O)c2c1)c1ccc([S+]([O-])c2ccccc2C)c(C(F)(F)F)c1,,5.52
273,,CCNC(=O)OCc1c2Cc3ccccc3Cn2c(-c2cc(OC)c(OC)c(OC)c2)c1COC(=O)NCC,,5.6733333333300004
274,,CC(=NNc1nc2ccccc2o1)c1nccnc1C,,6.22333333333
275,,C=CCCCCC(=O)OCC(C)C1(O)C(OC2OCC(O)C(OC3OCC(O)C(O)C3OC(=O)c3ccc(OC)cc3)C2OC(C)=O)CC2C3CC=C4CC(O)CCC4(C)C3CCC21C,,7.68
276,,COc1ccc2C(=Cc3ccccc3Cl)C(=O)CCc2c1,,6.24
277,,O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1cc(CO)cc(Nc2c3ccccc3nc3ccccc23)c1,,5.403333333330001
278,,COc1cc(C(=O)c2c(N)c3ccccc3n2C)cc(OC)c1OC,,5.17
279,,Cc1ccc(N2C(=O)CCC2=O)cc1C,,4.46
280,,CON1c2ccccc2C2(CN=C(SC)S2)C1Nc1ccc(C(F)(F)F)cc1,,4.27
281,,O=C1OC(COc2ccc(I)cc2)C=C1c1ccc(Br)cc1,,5.92
282,,COc1ccc(C=Cc2ccc3ccc(C(=O)O)c(O)c3n2)cc1O,,4.27
283,,CN(C)c1ncnc2c1c(I)cn2C1OC(CO)C(O)C1O,,5.8
284,,COc1cc(OC)c(C=CS(=O)(=O)Cc2ccc(OC)c(O)c2)c(OC)c1,,8.025
285,,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCCCCCC(=O)O)C(=O)O)cc1,,6.605
286,,CC(C)CC1OC(=O)C(C)(C)CNC(=O)C(Cc2ccc(N(C)C)c(Cl)c2)NC(=O)C=CCC(C(C)C2OC2c2ccccc2)OC1=O,,10.27
287,,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)c4cccc(C(=O)O)c4)C(=O)O)cc3)cnc2n1,,8.13
288,,COc1cc(Cn2c3ccccc3c(=O)c3cc(NC(=O)CCCCCN)ccc32)cc(OC)c1,,6.13
289,,COc1cc(C(=O)c2c(C)c3c(O)cccc3o2)cc(OC)c1OC,,7.0
290,,COc1cc(OC)c(C=CC(=O)c2c(OC)cccc2OC)c(OC)c1,,6.19
291,,CN(C)c1ccc(Sc2cccc(C=CC(=O)NO)c2)cc1,,5.47
292,,CCOC(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1ncccn1,,5.46
293,,COc1ccc(C=C2COc3ccccc3C2=O)cc1,,4.59
294,,Nc1ncnc2c1c(-c1cscc1)cn2C1OC(CO)C(O)C1O,,6.96
295,,COc1ccc(CC2NC(=O)C=CCC(C(C)C3OC3c3cc(C)ccc3C)OC(=O)C(CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl,,7.0
296,,COc1cc(-c2c(C(=O)Nc3ccc(C)c(Cl)c3)[nH]c(=O)[nH]2)cc(OC)c1OC,,5.68
297,,CCN1C(=O)C(=Cc2ccccc2)SC1=S,,5.16
298,,COc1ccccc1CNCCn1c(=O)c2ccc3c(=O)n(CCNCc4ccccc4OC)c(=O)c4c3c2c(cc4)c1=O,,5.89
299,,COc1cc(C(=O)c2ccc(-c3ccc(Cl)cc3)s2)cc(OC)c1OC,,5.64
300,,Nc1cc2nc3ccccc3oc-2cc1=O,,5.7
301,,O=C1C(=Cc2ccccc2Cl)CCc2ccccc12,,5.06
302,,COc1ncnc2c1c(-c1ccco1)cn2C1OC(CO)C(O)C1O,,7.7
303,,CC(=O)c1ccc(NC(=O)C=CC(=O)N2CC(=Cc3ccc([N+](=O)[O-])cc3)C(=O)C(=Cc3ccc([N+](=O)[O-])cc3)C2)cc1,,6.44
304,,Nc1nc(N)c2nnn(C3CCCC3CO)c2n1,,4.04
305,,FC(F)(F)c1cc(C(F)(F)F)cc(NC2=NCc3c([nH]c4ccccc34)S2)c1,,5.13
306,,CCn1c2c(Cc3c(CO)c(CO)c(C)n3C2)c2ccccc21,,7.0
307,,OCc1c2Cc3ccccc3Cn2c(-c2ccc(F)cc2)c1CO,,6.22
308,,CCCCC#Cc1cn(CC=C2OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,,5.03
309,,C=C(C)C1CCC2(C(=O)NCCCCCCCNC(=O)CCCC(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,7.7
310,,C#CCN(Cc1ccc2nc(C)[nH]c(=O)c2c1)c1ccc(S(=O)(=O)c2ccccc2Cl)cc1,,6.22
311,,CCCCCCCCCC[N+](C)(C)CCCN(N)Cc1c(O)cc2c(c1O)-c1cc(ccc1O)C1NC(=O)C3NC(=O)C4NC(=O)C(Cc5ccc(Oc6c(O)c(cc3c6)Oc3ccc(cc3Cl)C(O)C(NC1=O)C(=O)NC2C(=O)NCCCCCCN)c(Cl)c5)NC(=O)C(N)c1ccc(O)c(c1)Oc1cc(O)cc4c1,,4.18
312,,CNCC(=O)N(C)c1ccccc1-c1cnc(Nc2ccc(-c3cnco3)c(OC)c2)o1,,6.02
313,,C(#Cc1ncnc2c1ncn2C1CCCCO1)c1ncnc2c1ncn2Cc1ccccc1,,6.5
314,,Cn1cc(F)c(=O)n(C)c1=O,,5.7
315,,Cc1c(-c2ccccc2)sc2nc(N)nc(N)c12,,4.85
316,,Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,,4.78
317,,Cc1cccc(N)c1N1C(=O)c2ccccc2C1=O,,4.15
318,,COc1cc2c(cc1-c1cnco1)c(=O)cc(-c1ccc3CCC(N4CCC4)c3c1)[nH]2,,6.1
319,,COc1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1,,7.3
320,,COc1ccc(CCn2c(-c3ccc(C(C)(C)C)cc3)nc3cc(C(=O)O)ccc32)cc1,,4.38
321,,COC(=O)c1ccc2c(c1)nc(-c1c(F)cccc1F)n2CCc1ccc(OC)cc1,,4.07
322,,C=C(Br)C(=O)Nc1cccc(C=C2SC(=O)N(Cc3cccc(Cl)c3)C2=O)c1,,5.85
323,,COc1ccc2c(c1)c(N=O)c1c3ccccc3nnn21,,5.14
324,,C=CCc1cccc(C=NNC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,,6.25
325,,COc1cccc(OC)c1C=CC(=O)c1c(OC)cccc1OC,,5.22
326,,C=C(C)C1CCC2(C(=O)NCCCCCCCC(=O)N3CCCC(C(=O)O)C3)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,6.73
327,,C=C(C)C1CCC2(C(=O)NCCCCCCCC(=O)NC(C)CC(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,6.89
328,,Nc1ncnc2c1ncn2C1C=CC(CO)O1,,4.43
329,,CN(Cc1ccnc(CO)c1)c1ccc2N=C(N)c3c2c1ccc3,,5.52
330,,Cc1cc(NC(=O)Nc2ccc(N(CCCl)CCCl)cc2)c2cc3OCOc3cc2n1,,6.32
331,,CC(C)CC1OC(=O)C(C)(C)CNC(=O)C(COCc2ccccc2)NC(=O)C=CCC(C(C)C=Cc2ccccc2)OC1=O,,6.07
332,,C=C(Br)C(=O)Nc1cccc(C=C2SC(=O)N(Cc3ccc(C(F)(F)F)cc3)C2=O)c1,,6.04
333,,CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,,8.48
334,,Cn1cc(NC(=O)c2cc(NC(=O)C3CCC3C(=O)Nc3cn(C)c(C(=O)Nc4cn(C)c(C(=O)NCCC(=N)N)c4)c3)cn2C)cc1C(=O)NCCC(=N)N,,4.17
335,,COc1cc2c(cc1-c1cnco1)c(=O)cc(-c1ccc3CCC(N4CCOCC4)c3c1)[nH]2,,5.96
336,,CC(C)(C)OC(=O)n1cc(CNC(=S)NC2CCCCC2)c2ccccc21,,5.16
337,,CCn1c2ccccc2c2cc(C(=O)c3cc(OC)c(OC)c(OC)c3)ccc21,,7.05
338,,COC(=O)c1ccc2c(c1)nc(-c1ccc(F)c([N+](=O)[O-])c1)n2CCc1ccc(OC)cc1,,5.4
339,,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,4.39666666667
340,,COc1ccc(-c2c(CO)c(CO)c3Cc4c(Cn32)n(C)c2ccccc42)cc1,,5.89
341,,O=c1[nH]cnc2c1ncn2C1C=C(F)C(CO)O1,,4.11
342,,CC(C(=O)NNC(=O)NC1CCCCC1)c1cccc(Cc2ccccc2)c1,,4.6
343,,Cc1cc(N2CCOCC2)cc2c1nc(-c1c(NCC(O)c3cccc(Cl)c3)cc[nH]c1=O)[nH]2,,4.19
344,,COc1cc(C(=O)c2c(N)nc(N3CCCCC3)s2)cc(OC)c1OC,,4.66
345,,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)NCC(O)CO)cc3)nc12,,4.24
346,,Cc1c(CN(C)c2cc(Cl)c(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,,6.7
347,,CC(C)(C)OC(=O)CCC(Nc1ccc(CN(CCc2c(N)nc(N)[nH]c2=O)c2cc(F)cc(F)c2[N+](=O)[O-])cc1)C(=O)OC(C)(C)C,,4.33
348,,CCc1ncnc2c1ccn2C1OC(CO)C(O)C1O,,5.9
349,,CCCCOc1c2cc(C(=O)NCCN)cc1Cc1cc(C(=O)NCCN)cc(c1OCCCC)Cc1c(OCCCC)c(cc(C(=O)NCCN)c1)Cc1c(OCCCC)c(cc(C(=O)NCCN)c1)C2,,5.24
350,,CCCCCC#Cc1cn(CC=C2OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,,5.09
351,,C=C(C)C1CCC2(C(=O)OC(C)=O)CCC3(C)C(CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C12,,4.66
352,,O=C(Nc1ccc(OCCN2CCCC2)cc1)Nc1ccc(N(CCCl)CCCl)cc1,,6.113333333330001
353,,COC1N(C(=O)OC(C)(C)C)c2ccccc2C12CN=C(Nc1ccc(C(F)(F)F)cc1)S2,,5.17
354,,C=CC(=C)CCC1(C)C(C)CC(OC(=O)C=Cc2ccccc2)C23C(=CC(O)CC12)C(OC(C)=O)OC3OC(C)=O,,5.28
355,,CCC(CO)Nc1nc(NCc2cccc(OC)c2O)c2ncn(C(C)C)c2n1,,4.97
356,,CN(C)S(=O)(=O)c1cccc(C(C)(C)NC(=O)c2cc3c(cc2F)c(=O)c2ccccc2[nH]3)c1,,6.42
357,,Cn1cc(C#N)c2ccc(Nc3ncc(-c4cccc(NC(=O)c5ccccc5)c4)o3)cc21,,5.46
358,,Cc1ccc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)cc1Nc1nccc(-c2cccnc2)n1,,5.7
359,,O=C1NCCN1c1ccc(S(=O)(=O)Oc2ccc(F)cc2)cc1,,6.7
360,,CCC(CO)Nc1nc(NCc2ccc(O)cc2)c2ncn(C(C)C)c2n1,,4.96
361,,Nc1cc(CO)cc(Nc2c3cccc(OCCCCN(CCCl)CCCl)c3nc3ccccc23)c1,,7.5766666666699996
362,,COc1ccc(CC2NC(=O)C=CCC(C(C)C=Cc3csc(C)n3)OC(=O)C(CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl,,6.34
363,,CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,,6.82
364,,CCCCCOC(=O)C(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12,,6.55
365,,COC(=O)c1ccc(CN(CCCc2c(N)nc(N)[nH]c2=O)c2ccc([N+](=O)[O-])c(F)c2F)cc1,,4.3375
366,,COc1ccc(NC(=O)c2c(-c3cc(OC)c(OC)c(OC)c3)[nH]c(=O)[nH]2)cc1,,5.64
367,,Nc1ncnc2c1c1cc(-c3cc4ccccc4o3)ccc1n2C1OC(CO)C(O)C1O,,4.5
368,,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,,4.98
369,,C=C(C)C1CCC2(C(=O)NCCCCCCCC(=O)NCC(C)C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,6.89
370,,NCCCNc1ccc([N+](=O)[O-])c2c1c(=O)c1ccccc1[nH]2,,5.95
371,,CN(Cc1ccncc1)c1ccc2N=C(N)c3c2c1ccc3,,5.62
372,,CNC1=Nc2ccc(N(C)Cc3ccncc3)c3cccc1c23,,5.29
373,,CCN(CC)c1nc(N)c(C(=O)c2cc(OC)c(OC)c(OC)c2)s1,,4.11
374,,Cc1ccc(C(=O)N(C)Cc2ccccn2)cc1C(=O)NC(Cc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,,7.11
375,,CC1CCC2(C(=O)O)CCC34CC3(C=CC3C5(C)CC(O)C(O)C(C)(C)C5CCC34C)C2C1(C)O,,5.05
376,,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)N4CCN(C)CC4)cc3)nc12,,4.44
377,,CC(C)CC(O)CC(C)C1CCC2(C)C3CCC4C(C)(COS(=O)(=O)O)C(OS(=O)(=O)O)CCC45CC35CCC12C,,4.51
378,,CCCCOC(=O)C(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12,,6.08
379,,CCCCc1ccc(CNCc2c(O)cc3c(c2O)-c2cc(ccc2O)C2NC(=O)C4NC(=O)C5NC(=O)C(Cc6ccc(Oc7c(O)c(cc4c7)Oc4ccc(cc4Cl)C(O)C(NC2=O)C(=O)NC3C(=O)O)c(Cl)c6)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc(O)c(c2)Oc2cc(O)cc5c2)cc1,,4.22
380,,Cc1c(CCC2CNc3c(S2)c(=O)[nH]c(N)n3)sc(C(=O)NC(CCC(=O)O)C(=O)O)c1,,8.1
381,,O=C(C=CC(=O)N1CC(=Cc2ccccc2)C(=O)C(=Cc2ccccc2)C1)Nc1ccc(Cl)cc1,,6.08
382,,O=C1CCC(=O)N1c1ccc(Cl)c(Cl)c1,,4.36
383,,CCCCc1ccc(C#Cc2cn(CC=C3OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)c(=O)[nH]c2=O)cc1,,5.08
384,,O=C1C(=Cc2cccc(Br)c2)Cc2ccccc12,,4.49
385,,COc1ccc(C(=O)Oc2ccc(C=C3CCCCC3=O)cc2)cc1,,4.44
386,,CN(C)CCNC(=O)c1cccc(NC(=O)Nc2ccc(N(CCCl)CCCl)cc2)c1,,6.3
387,,CN(C)CCOc1ccc(-c2cncc(-c3cc4ccccc4[nH]3)c2)cc1,,5.05
388,,Nc1nc(=O)n(C2COC(CO)O2)cc1F,,5.922000000000001
389,,Cn1cncc1C(N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,,5.79
390,,CC(=O)NC(CS(=O)(=O)c1ccc2ccccc2c1)C(=O)NC(Cc1ccccc1)C(O)Cc1ccccc1C(=O)NC(C)(C)C,,7.96
391,,CC(C(=O)NCCCO)c1cccc(Oc2ccccc2)c1,,4.15
392,,COC(=O)C=CC(=O)Nc1ccc(C)c(C)c1,,5.12
393,,COc1cc2c(cc1-c1cnco1)c(=O)cc(-c1ccc3OCCC(N4CCCC4)c3c1)[nH]2,,5.85
394,,NC(=O)c1csc(C2OC(CO)C(O)C2O)n1,,5.0
395,,C=C(CN(C)C)C(=O)c1ccc(OC)cc1,,5.705
396,,Cc1c(CN(C=O)c2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,,6.68
397,,O=C(CCc1ccccc1)Oc1ccc(C=C2CCCCC2=O)cc1,,4.46
398,,C=C(Br)C(=O)Nc1ccc(C=CC(=O)c2ccc(Br)cc2)cc1,,6.0
399,,O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1cc(-c2ccccc2F)nc2cc3c(cc12)OCO3,,5.573333333330001
400,,Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1NC(=O)Nc1ccc(N(CCCl)CCCl)cc1,,7.573333333330001
401,,Cn1c2c(Cc3c(CO)c(CO)c(-c4ccc(F)cc4)n3C2)c2ccccc21,,5.84
402,,CC(C)(C)NC(=O)c1ccccc1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)(=O)c1ccccc1)NS(C)(=O)=O,,7.11
403,,C=C(C)C1CCC2(C(=O)NCCCCCCCC(=O)NC(Cc3ccccc3)C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,5.7
404,,COc1cc(NC(C)CCCNC(=O)NCc2ccccc2)c2ncccc2c1,,4.75
405,,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CSc1ccc2ccccc2c1)NS(C)(=O)=O)C(=O)NC(C)(C)C,,5.33
406,,COc1ccc2c(C)c(C(=O)c3cc(OC)c(OC)c(OC)c3)sc2c1,,7.72
407,,O=[N+]([O-])c1cccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4cccc([N+](=O)[O-])c4)c3)ccn2)c1,,4.44
408,,COc1ccc([S+]([O-])CC=CC=CC(=O)NO)cc1,,5.02
409,,Cc1c(NC(=O)C(C)Br)cccc1C(=O)NC(N)=O,,6.32
410,,CC(C)CC1OC(=O)C(C)(C)CNC(=O)C(Cc2ccc(O)cc2)NC(=O)C=CCC(C(C)C2OC2c2ccccc2)OC1=O,,8.39
411,,CN(C)CCCOc1ccc(-c2cncc(-c3cc4cc(O)ccc4n3CCCN(C)C)c2)cc1,,4.9
412,,O=C(O)c1cc(NC(=O)c2cc3c(OCc4ccccc4)c(c2)Cc2cc(C(=O)Nc4cc(C(=O)O)cc(C(=O)O)c4)cc(c2OCc2ccccc2)Cc2c(OCc4ccccc4)c(cc(C(=O)Nc4cc(C(=O)O)cc(C(=O)O)c4)c2)Cc2c(OCc4ccccc4)c(cc(C(=O)Nc4cc(C(=O)O)cc(C(=O)O)c4)c2)C3)cc(C(=O)O)c1,,5.85
413,,CC(C)CC1OC(=O)C(C)(C)CNC(=O)C(COCc2ccccc2)NC(=O)C=CCC(C(C)C2OC2c2ccccc2)OC1=O,,6.6
414,,COc1cc(C(=O)c2ccc(-c3cscc3)s2)cc(OC)c1OC,,5.89
415,,CC(Br)C(=O)Nc1ccc(Cl)c(C(=O)NC(N)=O)c1,,5.59
416,,CNC(=O)OCc1c2Cc3ccccc3-n2c(-c2cc(OC)c(OC)c(OC)c2)c1COC(=O)NC,,4.95
417,,CC(=O)NC(=O)Nc1cccc(NC(=O)CBr)c1,,5.5
418,,COc1cccc(C(=O)c2c(N)nc(Nc3ccccc3)s2)c1,,5.64
419,,CCc1c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c2Cc3ccccc3Cn12,,6.4966666666699995
420,,COC1N(C(=O)OC(C)(C)C)c2ccccc2C12CN=C(N1CCCCC1)S2,,4.51
421,,OCC1OC(n2cnc3c(COc4ccccn4)ncnc32)C(O)C1O,,4.875
422,,Cn1cc(C#N)c2ccc(Nc3ncc(-c4ccccc4)o3)cc21,,5.1
423,,Nc1nc2c(SC(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CN2)c(=O)[nH]1,,7.54
424,,C1=C(CSC(=NC2CCCCC2)NC2CCCCC2)N2CCN=C2S1,,7.96
425,,C=C(Br)C(=O)Nc1cccc(C=C2CN(Cc3ccccc3)CC(=Cc3cccc(NC(=O)C(=C)Br)c3)C2=O)c1,,5.8
426,,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,,6.095
427,,O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1,,5.12666666667
428,,CCCCCCCCOC(c1ccc([N+](=O)[O-])cc1)c1cn(C2OC(CO)C(O)C2O)c(=O)[nH]c1=O,,4.855
429,,O=C1NCCN1c1ccc(S(=O)(=O)Oc2cccc(Cl)c2)cc1,,7.77
430,,CCNC(=O)OCc1c(-c2cc(OC)c(OC)c(OC)c2)n2c(c1COC(=O)NCC)sc1ccccc12,,6.5
431,,COC(=O)C=CC(=O)Nc1ccc([N+](=O)[O-])cc1,,4.96
432,,O=C1C2CCC(N2)C(=O)N1Cc1ccccc1,,4.07
433,,CN=c1scc(CSC(=NC2CCCCC2)NC2CCCCC2)n1C,,5.04
434,,CCCCCc1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1,,6.6
435,,O=C1c2ccccc2C(=O)N1CC=CCn1cc(C#Cc2ccc(Br)cc2)c(=O)[nH]c1=O,,4.1
436,,CCOC(=O)C1=CC2C(=O)c3ncccc3C(=O)C2C(c2ccc(OC)cc2)=N1,,7.0
437,,O=c1[nH]cc(F)c(=O)[nH]1,,4.87333333333
438,,COc1cc(C(=O)c2c(N)c3cc(C)ccc3s2)cc(OC)c1OC,,5.34
