value,smiles
1.0,C=CC(=O)N1CC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C1
1.0,CN(Cc1nc2c(N)nc(N)nc2nc1N)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
1.0,CC12CCC3c4cc(OCC(F)(F)F)c(O)cc4C(=NO)CC3C1CCC2O
1.0,O=[N+]([O-])c1ccc(NC(=S)NN=C(c2ccccc2)c2ccccn2)cc1
1.0,Cc1cccc(NC(=S)NN=C(c2ccccc2)c2ccccn2)c1
1.0,S=C(NN=C(c1ccccc1)c1ccccn1)Nc1ccc(Cl)cc1
1.0,CCN(CC)C(=S)NN=C(c1ccccc1)c1ccccn1
1.0,Cc1cccc(C=NNC(=S)N2CCCCC2)n1
1.0,O=c1cc(-c2ccccc2)[nH]c2ccc(N3CCOCC3)cc12
1.0,O=c1cc(-c2ccccc2)[nH]c2ccc(N3CCCC3)cc12
1.0,CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)C2CC(O)CN2)C(C)OC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)C(=O)C(C(C)C)OC(=O)CC1O
1.0,COc1cccc(C2C3=C(COC3=O)Oc3cc4c(cc32)OCO4)c1
1.0,COc1cccc(-c2cc(=O)c3cc(N4CCOCC4)ccc3[nH]2)c1
1.0,CCOC(=O)c1[nH]c(Br)c(-c2ccc(OC)c(OC)c2)c1Br
1.0,Cc1cnc2[nH]c(-c3ccccc3)cc(=O)c2c1
1.0,COc1cc(C(=O)Nc2cccc3ccccc23)c(Br)c(OC)c1OC
1.0,CCN(CC)CCC(=O)OC1CCC(CC(C)C2CC(=O)C(C)C=C(C)C(OC(=O)CCN(CC)CC)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(OC)CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)CC1OC
1.0,c1ccc([Sn](Sc2cccc3cccnc23)(c2ccccc2)c2ccccc2)cc1
1.0,COc1c(C=O)c2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
1.0,CC(=O)OC1C(=O)OC2CC3C(C)=CC(=O)C(O)C3(C)C3C4(O)OCC23C1C(C)C4O
1.0,CC(C)=CC1CC(C)C2(CCC3(C)CC4C(C(=O)CC4(C)O)C(C=O)=CCC32)O1
1.0,COC(=O)c1ccc(O)c2nc3c(C=O)c(O)cc(O)c3nc12
1.0,COC1Nc2c(ccc(C)c2O)C(=O)N2C=C(C=CC(N)=O)CC12
1.0,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
1.0,COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1CCCC1C3
1.0,COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
1.0,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O
1.0,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1
1.0,CN(C)CCn1c(=O)c2ccc3c4c(nn3CCN(C)C)-c3cc([N+](=O)[O-])ccc3-n(c1=O)c24
1.0,NC(=NNc1nc2cc([N+](=O)[O-])ccc2o1)c1ccccn1
1.0,COc1ccc2c(c1)C(=O)CCc1cc(OC)c(OC)c(OC)c1-2
1.0,O=C1CC(c2cccc(Cl)c2)Nc2ccc(N3CCCC3)cc21
1.0,COc1cc(O)c2c(=O)cc(C3(O)C=CC(=O)C=C3)oc2c1
1.0,O=[N+]([O-])c1cccc2nc3ccccc3c(NCCCCCNc3c4ccccc4nc4cccc([N+](=O)[O-])c34)c12
1.0,CCCC(=O)Nc1cc(C=CC(=O)N2CC3CC34C2=CC(=O)c2[nH]cc(C)c24)n(C)c1
1.0,CC(=O)OC1C(=O)C2(C)C(OC(=O)OCCC(O)CO)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
1.0,COc1ccnc2c1C(=O)c1nc3ccccc3c3ccnc-2c13
1.0,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C=Nc1ccccc1NC1c2cc3c(cc2C(c2cc(OC)c(O)c(OC)c2)C2C(=O)OCC12)OCO3
1.0,CC(C)CC(NC(=O)C(Cc1cccc2ccccc12)NS(=O)(=O)c1cccc2cccnc12)B(O)O
1.0,O=c1cc(-c2cccc3ccccc23)[nH]c2ncccc12
1.0,O=C1c2cccnc2-c2nccc3c2c1nc1ccccc13
1.0,CC1=CC(C)CC2(C)CCC(O2)C23CCC(CO)(CC(O2)C2OC(C)(CC2=O)C(O)C2CCC4(CCCC(O4)C(C)C(=O)OC4CC(C5(O)OCCC(C)C5O)OC4C=C1)O2)O3
1.0,CC=CC1OC(O)(C(C)C(O)C(C)C2OC(=O)C(OC)=CC(C)=CC(C)C(O)C(CC)C(O)C(C)CC(C)=CC=CC2OC)CC(OC2CC(O)C(OC(N)=O)C(C)O2)C1C
1.0,[O-]c1c2cc(-[n+]3c(-c4ccccc4)cc(-c4ccccc4)cc3-c3ccccc3)cc1COC(c1ccccc1)C(c1ccccc1)OCc1cccc(n1)COC(c1ccccc1)C(c1ccccc1)OC2
1.0,COC1C=CC(C)C(OC)CC(O)C=CC(C)C(C(C)C(OC)C(C)CCC(=O)C(C)C(CC=CN(C)C=O)OC)OC(=O)C=CC=C(C)CC(OC)C(OC)C2=CC(=O)OC(C2O)C(C)C(OC)C1
1.0,S=C(NCCc1ccccn1)NN=Cc1ccccn1
1.0,S=C(NN=C(c1ccccc1)c1ccccn1)Nc1cccc(Cl)c1
1.0,O=c1cc(-c2ccccc2)[nH]c2ccc(N3CCCCC3)cc12
1.0,CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CCC3OC(=O)CCl
1.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1OC(C)C(O)C(N)C1Br
1.0,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c1[nH]c1ccc(NC3OC(CO)C(O)C(O)C3O)cc12
1.0,COc1cc(CNC2CCc3cc(OC)c(OC)c(OC)c3-c3ccc(SC)c(=O)cc32)cc(OC)c1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)c1ccc(F)cc1)CC2
1.0,CCc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1
1.0,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccccc2)c([N+](=O)[O-])c1
1.0,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1F
1.0,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
1.0,COC1C(O)C(C)OC(OC2CC(O)C3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1O
1.0,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(OC)ccc3nc2-1
1.0,O=C1NC2C(=CC(O)C(O)C2O)c2cc3c(c(O)c21)OCO3
1.0,N#Cc1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12
1.0,COCC(C#N)NC1CC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(OC)cccc2C4=O)OC(C)C1O
1.0,C=CCNC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
1.0,CC1=CC2OC3CC4OC(=O)C=CC=CC(C(C)O)OCC(O)C5(C)OC5C(=O)OCC2(CC1O)C4(C)C31CO1
1.0,COc1ccc(C2c3cc4c(c(OC)c3CC3OCC(=O)C32)OCO4)cc1OC
1.0,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC(C)=O)C(OC5CC(O)C(OC)C(C)O5)C(C)O4)cc(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(OC(=O)C(C)C)C(C)O3)C(O)C(C)O2)C(O)C(C)O1
1.0,COC1=CC(=O)c2c(cc(COP(=O)(OCC3OC(n4cc(F)c(=O)[nH]c4=O)CC3O)N(C)CCCCCl)n2C)C1=O
1.0,CC(=NNc1nc2cc(C(F)(F)F)ccc2s1)c1ccccn1
1.0,CC(=NNc1nc2ccccc2n1C)c1cnccn1
1.0,Nc1cc2c(c3ccccc13)C(CCl)CN2C(=O)c1cc2cc(NC(=O)Nc3ccc4[nH]c(C(=O)N5CC(CCl)c6c5cc(N)c5ccccc65)cc4c3)ccc2[nH]1
1.0,COC(=O)c1cc2c(cc1O)C(NC(C)=O)CCc1cc(OC)c(OC)c(OC)c1-2
1.0,O=C1CC(c2cccc(F)c2)Nc2cc3c(cc21)OCO3
1.0,O=C1c2cccnc2C(=O)c2c1nc1ccccc1c2-c1cncc(-c2c3c(nc4ccccc24)C(=O)c2cccnc2C3=O)c1
1.0,O=c1cc(-c2ccccc2F)[nH]c2ccc(N3CCCC3)cc12
1.0,O=C1c2cccnc2-c2nccc3c2c1nc1ccc(Br)cc13
1.0,Cc1ccc2c(=O)cc(-c3cccc(F)c3)[nH]c2n1
1.0,Cc1cnc2[nH]c(-c3cccc(F)c3)cc(=O)c2c1
1.0,COc1cccc(-c2cc(=O)c3c(C)ccnc3[nH]2)c1
1.0,CC(=NNC(=S)NC(C)(C)C)c1ccccn1
1.0,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccoc3)c3ccccc3)C(C)=C1C2(C)C
1.0,COc1ccccc1NC(=S)NN=C(c1ccccc1)c1ccccn1
1.0,Cc1ccc(NC(=S)NN=C(c2ccccc2)c2ccccn2)cc1
1.0,COc1cccc(-c2cc(=O)c3cc(C)cnc3[nH]2)c1
1.0,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)C(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
1.0,COc1ccc2nc3cccc([N+](=O)[O-])c3c(NCCN(C)C)c2c1
1.0,C=C(C)C12CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C(OC(C)=O)C(=O)C1(C)C(O)CC3OCC3(OC(C)=O)C1C2OC(=O)c1cc(F)cc(F)c1
1.0,O=C1c2cccnc2-c2nccc3c2c1nc1cc(Br)ccc13
1.0,COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)CC(C)C(F)(F)F)C24
1.0,CCC(=O)OC1CCn2c1nc1c2C(=O)C(C)=C(N2CC2)C1=O
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(CC(=O)Oc1ccc([N+](=O)[O-])cc1)C2
1.0,OCCOc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1
1.0,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O
1.0,COC(=O)c1c(C)cc2c(c1O)C1(O)C(=O)c3cc4c(c(O)c3C(=O)C1(OC)C(O)C2)C(=O)C=C(NC1OC(C)C(OC)C(O)C1OC)C4=O
1.0,CC1C2CC=C3C4CCC5Cc6nc7c(nc6CC5(C)C4CC(=O)C32COC12OC(C)(C)CC2O)CC1CCC2C3=CC4OC5(OC(C)(CO)CC5O)C(C)C4(O)C3(C)C(O)CC2C1(C)C7
1.0,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
1.0,Cc1cc(O)c2c(c1O)C(=O)C13C(=C(O)C4C(O)C1C1C(O)C3C(O)=C3C(=O)c5c(O)cc(C)c(O)c5C(=O)C341)C2=O
1.0,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
1.0,CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3
1.0,Nc1ncnc2c(C3OC(CO)C(O)C3O)n[nH]c12
1.0,COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)CN1CCCC1C3O
1.0,CC=C(C)c1cc(=O)c2c(C)cc3c(c2o1)C(=O)c1c(O)c(C2CC(C)(N(C)C)C(O)C(C)O2)cc(C2CC(N(C)C)C(O)C(C)O2)c1C3=O
1.0,O=C1C=CC(O)C2C1CC13SSC4(CC5C(=O)C=CC(O)C5N4C1=O)C(=O)N23
1.0,CC1CCOC(=O)C=CC=CC(=O)OC2CC3OC4C5OC5(C)CCC4(COC(=O)C1O)C2(C)C31CO1
1.0,CC(O)C1C=CC=CC(=O)OC2CC3OC4C5OC5(C)CCC4(COC(=O)C4OC4(C)C(O)CO1)C2(C)C31CO1
1.0,CC12CCC3C(CCC4(O)C=CCCC34C=O)C1(O)CC(O)C2c1ccc(=O)oc1
1.0,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C
1.0,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C
1.0,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O
1.0,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(OC(C)=O)CC43O)C2)C1O
1.0,Cl[Pt]1(Cl)(Cl)(Cl)NC2CCCCC2N1
1.0,CC(=O)OC1C(O)C(C)OC(OC(=O)C2CCC3C(C2)OC2(CC(OC(=O)C=Cc4ccccc4)C(C)CO2)C32CO2)C1OC1OC(C)C(O)C(O)C1O
1.0,COc1cc2c(C=C3C(=O)Nc4ccccc43)c(Cl)[nH]c2cc1C
1.0,COc1cc2c(c3nc4ccccc4nc13)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2
1.0,CC(=O)NC1C(OCc2ccccc2)OC(CO)C(O)C1OCC(=O)NC(C)C(=O)NC(CCC(=O)NCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12)C(N)=O
1.0,CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccccc4c(=O)c1c23
1.0,COC(c1ccc(O)cc1)C1NC(=O)C(CCC(N)=O)N(C)C(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)O)NC(=O)C(NC(=O)C(NC(=O)C(O)C(O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(C)C(O)C(C)CC(C)C)C(C)C(C)C(N)=O)C(C)OC(=O)C(C)N(C)C1=O
1.0,COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2CC(OC(C)=O)C3OC(C)=O)C1=O
1.0,CC(=O)c1cc2c(s1)C(=O)c1sccc1C2=O
1.0,CSc1cc(-c2ccccn2)nc(-c2ccccn2)c1
1.0,COc1ccc(-c2csc3c2-n2cccc2C3=O)cc1
1.0,COc1cccc(-c2cc(=O)c3ccc(C)nc3[nH]2)c1
1.0,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccoc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
1.0,CC(=NNC(=S)Nc1cccc(Cl)c1)c1ccccn1
1.0,CCN1CCN=c2c3cc(OC)ccc3n3cnc4ccc1c2c43
1.0,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)c4ccccc4)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C
1.0,OCCNCN(CNCCO)c1nc(N(CNCCO)CNCCO)nc(N(CNCCO)CNCCO)n1
1.0,COc1ccc(Cc2cc(OC)c(OC)c(OC)c2)cc1O
1.0,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccc(Cl)cc3)c3ccccc3)C(C)=C1C2(C)C
1.0,Cc1nc2ccc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1
1.0,[O+]#[N+][Re+]1234(C([O-])O[Sn](c5ccccc5)(c5ccccc5)c5ccccc5)([PH](c5ccccc5)(c5ccccc5)c5ccccc5)C5=C1[C-]2C3=C54
1.0,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)c(O)c1O
1.0,Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1
1.0,CC1Oc2cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)C(C)C6=O)c(O)cc(O)c3c(O)c2C(=O)C1C
1.0,CCCC(=NNC(=S)N1CC2CCC(CC2)C1)c1ccccn1
1.0,Cc1cc(=O)[nH]c2c1C(=O)c1c(C)cc(=O)n(C)c1C2=O
1.0,CCC(C)(O)C(=O)OC1C(=O)OC2CC3C(C)=CC(=O)C(O)C3(C)C3C4(O)OCC23C1C(C)C4O
1.0,Nc1ncnc2c1ccn2C1OC2COP(=O)(O)OC2C1O
1.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c([N+](=O)[O-])c1
1.0,O=S(=O)(c1ccc(NC(=S)NN=Cc2ccccc2O)cc1)N1CCCCC1
1.0,COc1ccc2c(NCCCCCCNc3c4ccccc4nc4cc(OC)ccc34)c3ccccc3nc2c1
1.0,CC1=[N+]2NC(N3CC4CCC(CC4)C3)=[SH][Co]234(O[N+](=O)[O-])([SH]=C(N2CC5CCC(CC5)C2)N[N+]3=C(C)C2CCCCN24)N2CCCCC12
1.0,CSC1=[SH][Cu]2(Br)N3CCCCC3C(c3ccccn3)=[N+]2N1
1.0,COC(=O)C12Oc3ccc(-c4ccc5c(c4O)C(=O)C4=C(O)CC(C)C(O)C4(C(=O)OC)O5)c(O)c3C(=O)C1=C(O)CC(C)C2O
1.0,NC(=O)c1cn(C2OC(CO)C(O)C2O)c2nc[n+]([O-])c(N)c12
1.0,c1ccc(C(=NNc2nc3ccccc3[nH]2)c2ccccn2)nc1
1.0,C#CC1(O)C(COP(=O)(O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCC2OC(n3cc(F)c(=O)[nH]c3=O)CC2O)OC(n2ccc(N)nc2=O)C1O
1.0,c1ccc(P(CCP(c2ccccn2)c2ccccn2)c2ccccc2)cc1
1.0,CC(=O)Nc1ccc2c3c(cc(O)c2c1)N(C(=O)CCCCCCC(=O)Nc1ccc2c4c(cc(O)c2c1)N(C(=O)OC(C)(C)C)CC4CCl)CC3CCl
1.0,CC1=NN(C(=O)c2ccccc2O)C(c2ccccc2Cl)C1C(=O)Nc1ccccc1
1.0,O=C1C=CC2(OC(c3ccccc3)C(c3ccccc3)O2)C(Sc2ccccc2O)C1
1.0,CC(=NNc1nc2ccccc2o1)c1ccncn1
1.0,CC(C)(C)OC(=O)n1c(-c2ccccc2F)cc(=O)c2cc3c(cc21)OCO3
1.0,CN(C)CCOc1ccc2[nH]c(C(=O)N3CC(CCl)c4ccc(N)cc43)cc2c1
1.0,COc1cc2cc(C(=O)N3CC(CCl)c4c3cc(O)c3ccccc43)[nH]c2c(OC)c1OC
1.0,CC1CCC2C(C)C(OCCOC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)OC3OC4(C)CCC1C32OO4
1.0,CSc1nc(Cl)c2c(n1)Sc1nc3cc4c(cc3n1C2O)OCCO4
1.0,CC(=O)NC1C(OCc2ccccc2)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NCCNCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12)C(N)=O
1.0,C=C(C)C1CC2=C(O1)C(=O)c1cccc(O)c1C2=O
1.0,O=C1N(C2CCCCC2)C(=O)N1C1CCCCC1
1.0,CCCC(=O)Nc1cc(C(=O)N2CC3CC34C2=CC(=O)c2[nH]cc(C)c24)n(COC)c1
1.0,CC1CCC2C(C)C(OC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)OC3OC4(C)CCC1C32OO4
1.0,COc1cc(C2c3cc4c(cc3C(Nc3ccc(NC(=O)c5cc([N+](=O)[O-])cn5C)cc3)C3COC(=O)C23)OCO4)cc(OC)c1O
1.0,COc1cc2cc(C(=O)N3CC(CCl)c4ccc(N(C)C)cc43)[nH]c2c(OC)c1OC
1.0,COC(=O)c1cc2c(n1S(=O)(=O)c1ccc(C)cc1)C(=O)C(=O)c1[nH]cc(C(=O)OCc3ccccc3)c1-2
1.0,CCOc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12
1.0,CCCCCCNC(=S)NN=C(C)c1ccccn1
1.0,CC(=NNC(=S)Nc1ccccc1C)c1ccccn1
1.0,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccc4ccccc4c3)C(C)=C1C2(C)C
1.0,Nc1ncnn2c(C3OC(CO)C(O)C3O)ccc12
1.0,CCN(CC)CCCNc1c2cc(OC)ccc2nc2cccc([N+](=O)[O-])c12
1.0,COc1ccc2c(c1)c1c3c(ccc4ncn2c43)N(CCO)CCN=1
1.0,CC1CCCC=CC2CC(OC(=O)CN(C)C)CC2C(O)C=CC(=O)O1
1.0,CCOC(=O)Oc1c(OC)cc(C(=O)NC2CCc3cc(OC)c(OC)c(OC)c3-c3ccc(SC)c(=O)cc32)cc1OC
1.0,Nc1n[nH]c(=O)c2c1c(I)cn2C1OC(CO)C(O)C1O
1.0,COc1ccc(CCc2cc(OC)c(OC)c(OC)c2)cc1
1.0,CCOC(=O)C(Cc1ccc2ccccc2c1)(Cc1ccc2ccccc2c1)C(C)=O
1.0,CCC(C)C1OC(=O)C(C)C(CC)NC(=O)C(C)NC(=O)C(C)(C)C(=O)C(C)NC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C(C(C)C)N(C)C(=O)CNC(=O)C(CC(C)C)N(C)C(=O)CNC1=O
1.0,CC(NNC(=S)N1CCN(c2ccccn2)CC1)c1nccc2ccccc12
1.0,CC(=O)OC1CC2(O)C3CCC4CC(O)CCC4(C)C3CCC2(C)C1C1=CC(=O)OC1
1.0,O=C1NC(c2cccc3ccccc23)Nc2ccccc21
1.0,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)CS(=O)(=O)CC1=Cc1ccc([N+](=O)[O-])cc1
1.0,Oc1ccc(CNCc2ccccc2)c2cccnc12
1.0,COC(=O)C1c2cc3c(cc2C(OC2OC(C)C(OC)C(C)(OC)C2OC)CC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C([N+](C)(C)[O-])C1O
1.0,COC(=O)C1c2cc3c(c(O)c2CCC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O
1.0,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1
1.0,COC1C=CC=C(C)C(=O)Nc2cc3nc4ccc(Br)cc4oc-3c(c2=O)CC(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O
1.0,CC1=C(C)C(=O)OC(C(C)(O)C2(O)CCC3(O)C4CC5OC56C(O)C=CC(=O)C6(C)C4CCC32C)C1
1.0,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1
1.0,CCc1ccccc1N1CCN(C(=O)c2cc(OC)c(OC)c(OC)c2)CC1
1.0,COC1C=CC=C(C)C(=O)NC2=CC(=O)C(NCCCl)=C(CC(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O)C2=O
1.0,COc1cc2c(c3oc4c(O)cccc4c(=O)c13)C(C1(C)CO1)CO2
1.0,COC1=CC(=O)c2c(c(COC(C)=O)cn2C)C1=O
1.0,COc1ccc(Nc2nc(N)c(C(=O)c3ccccc3)s2)cc1
1.0,CC1=NN(c2nc(N)nc(C(C#N)=Cc3ccc([N+](=O)[O-])s3)n2)C(C)(C)C1
1.0,CC(=NNc1nc2ccccc2[nH]1)c1ccncn1
1.0,CC1(C)C2CC1C(C(O)C1c3cc(-c4ccccn4)ncc3C3CC1C3(C)C)c1cc(-c3ccccn3)ncc12
1.0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(Cc5ccc(O)cc5)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(Cc3ccc(O)cc3)C(=O)OC2C)c(N)c1=O
1.0,COc1ccc(-c2cc(-c3ccccc3)nc3c2CC(=O)Nc2ccccc2-3)cc1OC
1.0,CC1=CC(C)CC(C)OC(=O)C(C)NC(=O)C(Cc2ccc(O)c(Br)c2)N(C)C(=O)CNC(=O)C(C)C1
1.0,Cc1ccc2c(=O)cc(-c3cccc(Cl)c3)[nH]c2n1
1.0,CC(CN(C)C)Nc1c2ccccc2nc2cccc([N+](=O)[O-])c12
1.0,CCC(C)NC(=S)NN=C(C)c1ccccn1
1.0,COc1ccccc1NC(=S)NN=Cc1ccccn1
1.0,CCCC(=O)OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O
1.0,O=C1c2ccsc2C(=O)c2sc(CO)cc21
1.0,CCCC[Sn](CCCC)(CCCC)OC(=O)C(OC)c1ccccc1
1.0,COc1cc(C2c3[nH]c4ccccc4c3CC3COC(=O)N32)cc(OC)c1O
1.0,OCCCCCCOc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1
1.0,C=CC(=O)N1CC(=Cc2ccc(Cl)c(Cl)c2)C(=O)C(=Cc2ccc(Cl)c(Cl)c2)C1
1.0,COc1ccc(CC(C#N)c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COc1ccc2[nH]c3c([N+](=O)[O-])ccc4c3c(nn4CCCN(C)C)c2c1
1.0,c1ccc2c(Nc3ccc(Oc4ccc(Nc5c6ccccc6nc6ccccc56)cc4)cc3)c3ccccc3nc2c1
1.0,CNC(=O)OCc1c2ccncc2c(C)c2c1[nH]c1ccccc12
1.0,CC1C2CC=C3C4CCC5Cc6nc7c(nc6CC5(C)C4CC(=O)C32COC1(O)C(O)CC(C)(C)O)CC1CCC2C3=CC4OC5(OC(C)(CO)CC5O)C(C)C4(O)C3(C)C(O)CC2C1(C)C7
1.0,CC(=NNC(=S)N1CC2CCC(CC2)C1)c1nccs1
1.0,CC(=O)OC1COC2OC3C(C(C=O)=CC(O)C4C5=C(C(C)C)CCC5(C)CCC34C)C2(O)C1=O
1.0,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(OC)cccc3nc2-1
1.0,COc1c(O)cc2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
